soal,jawaban,nilai,tipe
Jelaskan yang dimaksud dengan gaya hidup hedonism.,Hedonism adalah gaya hidup yang sulit dimengerti oleh orang seperti saya. ,9.0,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,"gaya hidup mewah , gaya hidup yang berlebihan, tak sesuai dengan pendapatan. ",26.0,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,pandangan hidup yang menggangap bahwa orang akan menjadi bahagia dengan mencari kebahagian sebanyak mungkin ,42.333333333333336,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,pandangan hidup yang menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan - perasaan yang menyakitkan. ,45.666666666666664,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,Gaya hidup hedonism adalah gaya hidup yang mengikuti gaya hidup orang barat. ,27.333333333333332,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,"gaya hidup yang mengedepankan kemewahan, mengambur-hamburkan uang ",28.333333333333332,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,Hedonisme adalah pandangan hidup yang menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan. Hedonisme merupakan ajaran atau pandangan bahwa kesenangan atau kenikmatan merupakan tujuan hidup dan tindakan manusia. ,45.0,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,"gaya hidup hedonisme adalah gaya hidup yang menggangap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan.Gaya hidup Hedonisme juga merupakan ajaran atau pandangan bahwa kesenangan atau kenikmatan merupakan tujuan hidup dan tindakan manusiaini memiliki tiga aliran pemikiran dalam hedonis yakni Cyrenaics, Epikureanisme, dan Utilitarianisme. ",51.666666666666664,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,Hedonism adalah pandangan hidup yang menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan. ,49.0,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,"Hedonisme adalah pandangan hidup yang menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan.[1] Hedonisme merupakan ajaran atau pandangan bahwa kesenangan atau kenikmatan merupakan tujuan hidup dan tindakan manusia.[2] Terdapat tiga aliran pemikiran dalam hedonis yakni Cyrenaics, Epikureanisme, dan Utilitarianisme. ",52.666666666666664,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,pandangan hidup yang menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan ,44.666666666666664,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,pandangan hidup yang menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan. ,42.333333333333336,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,Hedonisme merupakan ajaran atau pandangan bahwa kesenangan atau kenikmatan merupakan tujuan hidup dan tindakan manusia ,30.666666666666668,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,hedonisme adalah doktrin yang menyatakan bahwa kesenangan adalah hal yang paling penting dalam hidup. Atau hedonisme adalah paham yang dianut oleh orang-orang yang mencari kesenangan hidup semata-mata ,44.333333333333336,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,Pandangan hidup yang menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin. ,31.333333333333332,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,hedonism adalah gaya hidup yang berlebih-lebihan atau selalu merasa kurang atau tidak sempurna atau tidak puas atau jelek ,28.333333333333332,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,Gaya hidup dengan mempertimbangkan aspek kesehatan. ,9.666666666666666,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,gaya hidup yang mementingkan kesehatan ,9.666666666666666,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,Hedonisme adalah pandangan hidup yang menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan ,42.666666666666664,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,gaya hedonism adalah pandangan hidup yang menganggap bahwa kesenangan dan kenikmatan materi adalah tujuan utama hidup ,41.666666666666664,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,gaya hidup hedonism adalah pandangan hidup yang menganggap bahwa kesenangan dan kenikmatan materi adalah tujuan utama hidup ,40.666666666666664,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,pandangan hidup yang menganggap kesenangan dan kenikmatan hidup sebagai tujuan hidup ,27.666666666666668,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,gaya hidup dengan menuhankan uang ,12.333333333333334,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,"pandangan hidup yang menganggap bahwa kesenangan dan kenikmatan materi adalah tujuan utama hidup. Bagi para penganut paham ini, bersenang-senang, pesta-pora, dan pelesiran merupakan tujuan utama hidup, entah itu menyenangkan bagi orang lain atau tidak. ",46.666666666666664,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,Hedonisme adalah pandangan hidup yang menganggap menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan. ,33.0,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,gaya hidup dengan cara bermewah mewahan ,21.333333333333332,train
Jelaskan yang dimaksud dengan gaya hidup hedonism.,gaya hudup yang bermewah-mewahan dan menghamburkan uang ,23.333333333333332,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Borobudur adalah sebuah candi Buddha yang terletak di Borobudur, Magelang, Jawa Tengah, Indonesia. Lokasi candi adalah kurang lebih 100 km di sebelah barat daya Semarang, 86 km di sebelah barat Surakarta, dan 40 km di sebelah barat laut Yogyakarta. Candi borobudur diyakini merupakan peninggalan kerajaan Dinasti Sailendra masa pemerintahan raja Samaratungga dari Kerajaan Mataram Kuno.",100.0,test
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,Candi borobudur terletak di jawa tengah ,13.333333333333334,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,candi borubudur masuk ke dalam 7 keajaiban dunia ,9.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Candi Borobudur merupakan candi terbesar di Indonesia. Terletak di Magelang, Jawa Tengah. ",23.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Candi Borobudur adalah candi termegah dan terbesar di indonesia yang memiliki 1000 buah candi. merupakan salah satu keajaiban dunia sebagai candi terbesar didunia. terletak di Jogjakarta, Indonesia. ",11.666666666666666,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Candi Borobudur adalah candi termegah dan terbesar di indonesia yang memiliki 1000 buah candi. merupakan salah satu keajaiban dunia sebagai candi terbesar didunia. terletak di Jogjakarta, Indonesia. ",19.666666666666668,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"candi borobudur merupakan keajaiban di Indonesia, dibangun oleh lelembut ",10.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"candi borobudur merupakan keajaiban di Indonesia, dibangun oleh lelembut ",10.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,candi yang dibuat di yogyakarta oleh masyarakat hindhu untuk memuja buddha ,21.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,cagar budaya yang dibangun oleh umat hindhu di Indonesia ,21.666666666666668,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Borobudur adalah sebuah candi Buddha yang terletak di Borobudur, Magelang, Jawa Tengah, Indonesia. Lokasi candi adalah kurang lebih 100 km di sebelah barat daya Semarang, 86 km di sebelah barat Surakarta, dan 40 km di sebelah barat laut Yogyakarta. Candi berbentuk stupa ini didirikan oleh para penganut agama Buddha Mahayana sekitar tahun 800-an Masehi pada masa pemerintahan wangsa Syailendra. Borobudur adalah candi atau kuil Buddha terbesar di dunia,[1][2] sekaligus salah satu monumen Buddha terbesar di dunia. ",89.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,berada di kota jogja ,9.333333333333334,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"dibuat saat masa syailendra, salah satu keajaiban dunia ",12.333333333333334,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,Sejarah Candi Borobudur adalah sebuah candi yang berada di Daerah Istimewa Yogyakarta Jawa Tengah ,19.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,tidak tahu ,1.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,menjaga hewan dan cagar alam agar tidak punah ,1.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,tujuh keajaiban dunian yang berada di indonesia ,7.666666666666667,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,salah satu candi terbesar di Indonesia yang menjadi salah satu keajaiban dunia ,9.666666666666666,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,candi borobudor adalah salah satu peninggalan sejarah dari agama budha bertempat di yogyakarta candi borobudur sering dikunjungi oleh wisatawan ,21.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,Candi Borobudur adalah salah satu keajaiban yang pernah masuk ke dalam sejarah. Candi ini terletak di Magelang Provinsi Jawa Tengah ,30.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,terletak di jawa tengah ,19.666666666666668,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,sebagai arsitektur penting dari candi borobudur ,9.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,candi yang berada pada yogyakarta ,13.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,prambanan ,1.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,cagar yang berisi 1000 candi kopi ,1.6666666666666667,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Borobudur adalah sebuah candi Buddha yang terletak di Borobudur, Magelang, Jawa Tengah, Indonesia. Lokasi candi adalah kurang lebih 100 km di sebelah barat daya Semarang, 86 km di sebelah barat Surakarta, dan 40 km di sebelah barat laut Yogyakarta. Candi berbentuk stupa ini didirikan oleh para penganut agama Buddha Mahayana sekitar tahun 800-an Masehi pada masa pemerintahan wangsa Syailendra. Borobudur adalah candi atau kuil Buddha terbesar di dunia,[1][2] sekaligus salah satu monumen Buddha terbesar di dunia.[3] Monumen ini terdiri atas enam teras berbentuk bujur sangkar yang diatasnya terdapat tiga pelataran melingkar, pada dindingnya dihiasi dengan 2.672 panel relief dan aslinya terdapat 504 arca Buddha.[4] Borobudur memiliki koleksi relief Buddha terlengkap dan terbanyak di dunia.[3] Stupa utama terbesar teletak di tengah sekaligus memahkotai bangunan ini, dikelilingi oleh tiga barisan melingkar 72 stupa berlubang yang di dalamnya terdapat arca buddha tengah duduk bersila dalam posisi teratai sempurna dengan mudra (sikap tangan) Dharmachakra mudra (memutar roda dharma). ",65.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Candi Borobudur adalah candi Budha yang terletak di Borobudur, magelang, Jawa Tengah. Candi ini berbentuk stupa didirikan oleh penganut agama budha mahayana setikar 800-an masehi. Borobudur merupakan candi atau kuil terbesar didunia ",30.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"merupakan candi yang terletak di Jawa Tengah, Kabupaten Magelang. Candi Borobudur adalah candi agama Budha. ",28.333333333333332,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,peninggalan sejarah candi borobudur ,8.333333333333334,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,borobudur adalah candi yang terletak di jawa tengah dan masuk sebagai candi terbesar ,12.666666666666666,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,candi borobudur adalah candi terbesar didunia yang terletak didaerah sleman jogjakarta ,11.666666666666666,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,Candi Borobudur adalah candi bagu umat hindu yang sangat di agun agungkan. ,12.666666666666666,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Candi yang berbasis agama Budha, masuk sebagai 7 keajaiban dunia. Dibangun pada masa Raja Syailendra. Ditemukan pertama kalinya oleh peneliti asal Belanda. Terletak di Magelang, Daerah Istimewa Yogyakarta. ",41.666666666666664,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,Candi Borobudur yang ini dibangun pada tahun 780 Masehi ,10.666666666666666,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"sebuah candi buddha yang terletak di borobudur, magelang, jawa tengah , indonesia. terdiri ats 6 teras berbentuk bujur sangkar yang diatasnya terdapat 3 pelataran melingkar, pada dindingnya dihiasi dengan 2.672 panel relief dan aslinya terdapat 504 arca buddha. ",32.666666666666664,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,Candi Borobudur adalah candi bersejarah yang dibangun pada masa hindu budha. Candi Borobudur pernah menjadi 7 keajaiban dunia. ,27.666666666666668,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"candi borobudur terletak di jawa tengah, jogjakarta , indonesia ",20.666666666666668,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Candi Borobudur merupakan salah satu peninggalan sejarah yang masuk dalam keajaiban dunia. Letak Candi Borobudur berada di Propinsi Jawa Tengah, lebih tepatnya berada di Kabupaten Magelang. Lokasinya yang hanya berada pada kurang lebih 15 kilometer saja dari Daerah Istimewa Yogyakarta, menjadikannya lebih dikenal sebagai Candi Borobudur Yogyakarta daripada Jawa Tengah. Letaknya berada di atas Bukit Menoreh, da dikelilingi oleh beberapa gunung besar seperti Gunung Merbabu, Gunung Merapi, Gunung Sindoro, dan Gunung Sumbing. Letaknya juga hanya sekitar 3 kilometer dari Candi Mendut. Mengenai pembangunan, diduga Candi Borobudur dirancang oleh seorang arsitek terkenal pada masa itu bernama Gunadharma. Dan diperkirakan candi ini pembangunannya selesai ketika Dinasti Syailendra dengan rajanya pada masa itu Raja Samaratungga memerintah. ",51.666666666666664,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,mnxjabxjkab ,1.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Borobudur adalah sebuah candi Buddha yang terletak di Borobudur, Magelang, Jawa Tengah, Indonesia, Monumen ini merupakan model alam semesta dan dibangun sebagai tempat suci untuk memuliakan Buddha sekaligus berfungsi sebagai tempat ziarah untuk menuntun umat manusia beralih dari alam nafsu duniawi menuju pencerahan. ",30.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"candi borobudur diyakini merupakan peninggalan kerajaan Dinasti Sailendra masa pemerintahan raja Samaratungga dari Kerajaan Mataram Kuno dan selesai dibangun pada abad ke-8.banyak sekali misteri candi borobudur yang belum terkuak ,apa sebenarnya nama asli candi borobudur tidak ada prasasti atau buku yang menjelaskan dengan pasti tentang pembanguan borobudur,ada yang mengatakan nama tersebut berasal dari nama samara budhara memiliki arti gunung yang lerengnya terletak teras teras ada juga yang mengatakan borobudur berasal dari ucapan para budha yang mengalami pergeseran satu satu nya tulisan yang menyebutkan borobudur pertama kali adalah thomas Sir Thomas Stamford Raffles dalam bukunya yang berjudul sejarah pulau jawa .para ahli sejarah memperkirakan Sir Thomas Stamford Raffles menyebut borobudur dari kata bore dan budur ,bore artinya ialah desa sebuah desa yang terletak di dekat lokasi letak candi borobudur ditemukan sedangkan budur artinya purba sejarah berdirinya candi borobudur diperkirakan dibangun pada tahun 750 masehi oleh kerajaan syailendra yang pada waktu itu menganut agama budha,pembangunan itu sangat misterius karena manusia pada abad ke 7 belum mengenal perhitungan arsitektur yang tinggi tetapi borobudur dibangun perhitungan arsitektur yang canggih ,hingga kini tidak satu pun yang dapat menjelaskan bagaimana cara pembangunan dan sejarah candi borobudur ini Sudah banyak ilmuan dari seluruh penjuru dunia yang datang namun tidak satu pun yang berhasil mengungkapkan misteri pembangunan borobudur. Salah satu pertayaan yang membuat para peneliti penasaran adalah dari mana asal batu-batu besar yang ada di candi borobudur dan bagai mana menyusunnya dengan presisi dan arsitektur yang sangat rapih. Ada yang memperkirakan batu itu berasal dari gunung merapi namun bagaimana membawanya dari gunung merapi menuju lokasi candi mengingat lokasinya berada di atas bukit. Candi borobudur memiliki 72 stupa yang berbentuk lonceng ajaib, Stupa terbesar terletak di puncak candi sementara yang lain mengelilingi stufa hingga kebawah. Ketika ilmuan menggambar denah candi borobudur, mereka menemukan pola-pola aneh yang mengarah pada fungsi borobudur sebagai jam matahari, jarum jamnya berupa bayangan stupa yang besar dan jatuh tepat di stupa lantai bawah namun belum di ketahui secara pasti bagaimana pembagian waktu yang di lakukan dengan menggunakan candi borobudur ada yang mengatakan jam pada candi borobudur menunjukan tanda kapan masa bercocok tanam atau masa panen. ",48.666666666666664,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"sebuah candi Buddha yang terletak di Borobudur, Magelang, Jawa Tengah, Indonesia. Lokasi candi adalah kurang lebih 100 km di sebelah barat daya Semarang, 86 km di sebelah barat Surakarta, dan 40 km di sebelah barat laut Yogyakarta. Candi berbentuk stupa ini didirikan oleh para penganut agama Buddha Mahayana sekitar tahun 800-an Masehi pada masa pemerintahan wangsa Syailendra. Borobudur adalah candi atau kuil Buddha terbesar di dunia,Monumen ini terdiri atas enam teras berbentuk bujur sangkar yang diatasnya terdapat tiga pelataran melingkar, pada dindingnya dihiasi dengan 2.672 panel relief dan aslinya terdapat 504 arca Buddha ",70.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Borobudur adalah sebuah candi Buddha yang terletak di Borobudur, Magelang, Jawa Tengah, Indonesia. Lokasi candi adalah kurang lebih 100 km di sebelah barat daya Semarang, 86 km di sebelah barat Surakarta, dan 40 km di sebelah barat laut Yogyakarta. Candi berbentuk stupa ini didirikan oleh para penganut agama Buddha Mahayana sekitar tahun 800-an Masehi pada masa pemerintahan wangsa Syailendra. Borobudur adalah candi atau kuil Buddha terbesar di dunia, sekaligus salah satu monumen Buddha terbesar di dunia. ",75.66666666666667,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Monumen ini terdiri atas enam teras berbentuk bujur sangkar yang diatasnya terdapat tiga pelataran melingkar, pada dindingnya dihiasi dengan dua ribu enam ratus tujuh puluh dua panel relief dan aslinya terdapat lima ratus empat arca Buddha. ",19.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"sejarah berdirinya candi borobudur diperkirakan dibangun pada tahun 750 masehi oleh kerajaan syailendra yang pada waktu itu menganut agama budha,pembangunan itu sangat misterius karena manusia pada abad ke 7 belum mengenal perhitungan arsitektur yang tinggi tetapi borobudur dibangun perhitungan arsitektur yang canggi ",26.666666666666668,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,jadi untuk mengetahui sejarah candi borobudur tersebut serta menjaga kelestarian warisan masa dulu . ,12.333333333333334,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"candi borobudur dibuat dengan menggunakan teknik kunci atau sekarang lebih di kenal dengan sebutan lego, bukan enggunakan putih telur ",7.666666666666667,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,Terletak di daerah Jogjakarta Jawa Tengah dan merupakan peninggalan agama Buddha. ,24.666666666666668,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"candi borobudur berlokasi di magelang jawa tengah yang berbatasan dengan yogyakarta, candi ini menganut agama budha dan merupakan lokasi wisata yang sangat digemari dan sering dikunjungi oleh wisatawan asing maupun lokal ",41.666666666666664,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Borobudur adalah sebuah candi Buddha yang terletak di Borobudur, Magelang, Jawa Tengah, Indonesia. Lokasi candi adalah kurang lebih 100 km di sebelah barat daya Semarang, 86 km di sebelah barat Surakarta, dan 40 km di sebelah barat laut Yogyakarta. Candi berbentuk stupa ini didirikan oleh para penganut agama Buddha Mahayana sekitar tahun 800-an Masehi pada masa pemerintahan wangsa Syailendra. ",80.66666666666667,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,candi budha yg dibangun kurang lebih pada tahun 780 masehi selesai 830 yg dirancang oleh arsitek gunadharma ,21.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Candi borobudur candi Budha terbesar dan masuk keajaiban dunia terletak di Jawa Tengah , candi ini masih berdiri megah dan sngat besar , sekarang menjadi tempat wisata yang dikunjungi banyak wisatawan nasional atau mancanegara ",26.333333333333332,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,sebuah cagar alam yang terletak di jawa tengah yang termasuk salah satu dari keajaiban dunia. borobudur merupakan peninggalan dari kerajaan hindu ,21.666666666666668,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,terdiri dari seribu arca ,1.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"asal usul Candi Borobudur yang belum banyak diketahui orang khusus bagi Anda yang memang benar-benar ingin mengetahuinya. Beruntunglah Anda telah memperoleh pemahaman gratis dari blog Kisah Asal Usul ini. Silakan disimak! Sekilas Tentang Asal Usul Candi Borobudur Candi Borobudur adalah sebuah candi Buddha yang berada di Kecamatan Borobudur Kabupaten Magelang. Letaknya adalah sekitar 15 km arah selatan kota Magelang. Candi ini berada di dataran berbukit yang hampir seluruhnya dikelilingi oleh gunung. Adapun gunung yang mengelilingi candi ini antara lain Gunung Merbabu (sebelah timur), Gunung Merapi (sebelah Barat laut), Gunung Sumbing (sebelah Selatan) dan Gunung Sindoro (sebelah Utara). Perkiraan Asal-Usul Didirikannya Borobudur Hasil perkiraan para ahli sejawan menyebut bahwa Candi Borobudur didirikan di sekitar tahun 800 Masehi. Perkiraan ini didasari oleh penemuan adanya suatu tulisan singkat yang dipahatkan pada pigura asli relief kaki candi (Karwa Wibhangga). Tulisan ini menggunakan huruf pallawa yang diidentifikasi merupakan huruf yang digunakan di abad ke 8 Masehi. Perkiraan ini semakin kuat dengan ditemukannya kecocokan bukti yang terkait dengan kerangka sejarah Indonesia secara umum ",46.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,"Candi Borobudur yang dikenal sebagai peninggalan sejarah dan purbakala beserta lingkungannya yang merupakan situs atau areal yang dapat diduga berkaitan dengan nilai sejarah dan kepurbakalaan Candi Borobudur, yang terletak di Desa Borobudur, Kecamatan Borobudur, Kabupaten Magelang, Propinsi Jawa Tengah. ",31.666666666666668,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,borobudur merupakan candi terbesar dan termegah di indonesia ,21.0,train
Apa yang anda ketahui mengenai cagar sejarah Candi Borobudur?,candi borobudor adalah candi yang terletak di jawa tengah dan juga candi terbesar di indonesia ,23.333333333333332,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"1. Membekali anak dengan bimbingan agama sedini mungkin agar anak mempunyai kontrol perilaku yang kuat dalam pergaulan. 2. Memberikan kasih sayang dan perhatian yang cukup baik dari keluarga maupun lingkungan sekitarnya. 3. Disaat anak mau keluar rumah biasakan untuk meminta ijin dan tanya kemana perginya. 4. Kenali bakat dan minat anak sehingga orangtua bisa menyalurkannya dalam hal-hal positif agar bakat tersalurkan dan anak tetap dalam pergaulan yang positif. 5. Jangan terlalu memberikan aturan yang ketat kepada anak. Dengan anak merasa terkekang dia akan mencari kebebasan di luar. 6. Jadilah sosok sahabat buat anak, dan janganlah menjadi sosok yang ditakuti. Dengan begitu anak bisa mencurahkan apa yang sebelumnya dilakukan. 7. Bila penyimpangannya masih kecil mulai lah menegur dengan halus agar remaja pun merasa dihargai.",100.0,test
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"bersikap open antara anak dan orang tua, menjadi teman curhat yang baik, mengenal teman dekatnya, menasehati jika pergaulan mulai menyimpang ",26.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,1. tidak terlalu mengekang kegiatan anak. 2. mengetahui apa yang menjadi passion anak. 3. memberi nasehat. 4. memantau kegiatan anak. 5. memberikan hak dan kewajiban anak 6. tidak menjudge anak berlebihan 7. komunikasi yang baik ,29.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,1. Memberi contoh mana yang baik dan mana yang salah. 2. Memberikan edukasi dasar mengenai pergaulan. 3. Mengawasi pergaulan sang anak. 4. Tidak terlalu offensif dan deffensif. 5. Tidak terlalu membatasi kebebasan anak. 6. Mempercayakan keputusan anak. 7. Memberikan support pada anak. ,49.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,membuat keputusan yang bijaksana. menekan anak jika berbuat saah. memberi pegertian. tidak membiarkan anak sesuka sendiri. memilih teman untuk anak.memberi fasilitas dan kesibukan yang meyenangkan ,21.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"mengawasi teman-teman anaknya. memberikan pengetahuan dan pengarahan tentang pergaulan remaja. mengawasi gadget anaknya masing-masing agar dapat mengontrol pergaulan anak. mengajak anak untuk senantiasa berbuat baik. tidak memarahi anak, melainkan memberikan nasehat. mengajarkan anak untuk selalu bertanggungjawab dengan kewajibannya. memberikan hak anak sesuai dengan haknya. ",43.333333333333336,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"sabar,menasehati,mendengar curhatan anak,akrab dengan anak,tidak pulang malam,usahakan percaya dengan anak,saling melindungi ",19.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"sabar,menasehati,mendengar curhatan anak,akrab dengan anak,tidak pulang malam,usahakan percaya dengan anak,saling melindungi ",19.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"selalu memantau teman yang bermain dengan anak, meminta anak untuk berhati-hati dalam memilih teman, membuat anak untuk selalu disiplin, menasihati dengan bijak, tidak terlalu banyak menuntut, jujur, berusaha memahami pola berfikir anak ",44.333333333333336,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"memberi kasih sayang, tidak pilih kasih, saling memberi kabar, menanyakan apa yang telah terjadi hari ini, tidak marah-marah, selalu menasehati, bijaksana ",20.0,train
